year,sector_code,sector_text,industry_code,industry_text,L20,T30,productivity
2005,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",198.597,36558.964,184.086184584863
2006,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",211.876,38977.068,183.961694576073
2007,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",209.849,39108.277,186.36389499116
2008,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",215.358,40744.79,189.195618458567
2009,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",187.768,32449.976,172.819521963274
2010,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",185.52,35394.27,190.784120310479
2011,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",205.484,43570.914,212.040421638668
2012,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",211.166,50301.55,238.208565772899
2013,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",218.001,45678.94,209.53546084651
2014,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",220.364,47837.938,217.085994082518
2015,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",209.298,46838.962,223.790776787165
2016,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",201.696,40837.793,202.472002419483
2017,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",205.818,41271.029,200.521961150142
2018,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",207.358,49415.542,238.310274983362
2019,E,Manufacturing,N3336__,"Engine, turbine, and power transmission equipment manufacturing",208.881,51670.588,247.368539982095
2001,E,Manufacturing,N33391_,Pump and compressor manufacturing,121.889,12828.054,105.243738155207
2002,E,Manufacturing,N33391_,Pump and compressor manufacturing,112.049,11519.058,102.803755499826
2003,E,Manufacturing,N33391_,Pump and compressor manufacturing,101.436,12630.611,124.518031073781
2004,E,Manufacturing,N33391_,Pump and compressor manufacturing,107.228,13830.03,128.977785653001
2005,E,Manufacturing,N33391_,Pump and compressor manufacturing,109.879,16395.119,149.210668098545
2006,E,Manufacturing,N33391_,Pump and compressor manufacturing,109.801,18132.705,165.141528765676
2007,E,Manufacturing,N33391_,Pump and compressor manufacturing,108.283,22239.825,205.386117857836
2008,E,Manufacturing,N33391_,Pump and compressor manufacturing,109.573,23586.083,215.25451525467
2009,E,Manufacturing,N33391_,Pump and compressor manufacturing,98.044,20305.312,207.104075721105
2010,E,Manufacturing,N33391_,Pump and compressor manufacturing,94.901,19778.87,208.415822804818
2011,E,Manufacturing,N33391_,Pump and compressor manufacturing,96.13,23490.795,244.364870487881
2012,E,Manufacturing,N33391_,Pump and compressor manufacturing,107.769,25516.142,236.766992363296
2013,E,Manufacturing,N33391_,Pump and compressor manufacturing,108.138,26016.331,240.584540124656
2014,E,Manufacturing,N33391_,Pump and compressor manufacturing,113.651,28149.265,247.681630605978
2015,E,Manufacturing,N33391_,Pump and compressor manufacturing,108.878,25662.338,235.698102463308
2016,E,Manufacturing,N33391_,Pump and compressor manufacturing,97.853,23608.538,241.265347000092
2017,E,Manufacturing,N33391_,Pump and compressor manufacturing,96.43,25175.846,261.078979570673
2001,E,Manufacturing,N33392_,Material handling equipment manufacturing,186.793,16888.299,90.4118409148094
2002,E,Manufacturing,N33392_,Material handling equipment manufacturing,154.716,15015.078,97.0492903125727
2003,E,Manufacturing,N33392_,Material handling equipment manufacturing,147.012,15548.535,105.763713166272
2004,E,Manufacturing,N33392_,Material handling equipment manufacturing,151.078,17755.175,117.523233031944
2005,E,Manufacturing,N33392_,Material handling equipment manufacturing,156.705,21105.097,134.68043138381
2006,E,Manufacturing,N33392_,Material handling equipment manufacturing,160.29,23697.089,147.838848337389
2007,E,Manufacturing,N33392_,Material handling equipment manufacturing,167.417,26496.464,158.26626925581
2008,E,Manufacturing,N33392_,Material handling equipment manufacturing,170.23,25481.556,149.688985490219
2009,E,Manufacturing,N33392_,Material handling equipment manufacturing,129.131,21765.496,168.553608351209
2010,E,Manufacturing,N33392_,Material handling equipment manufacturing,127.29,25810.471,202.769039201823
2011,E,Manufacturing,N33392_,Material handling equipment manufacturing,144.701,28162.195,194.623361276011
2012,E,Manufacturing,N33392_,Material handling equipment manufacturing,150.709,29111.849,193.16596221858
2013,E,Manufacturing,N33392_,Material handling equipment manufacturing,149.854,26971.803,179.987207548681
2014,E,Manufacturing,N33392_,Material handling equipment manufacturing,155.873,28272.674,181.382753908631
2015,E,Manufacturing,N33392_,Material handling equipment manufacturing,159.195,26613.983,167.178510631615
2016,E,Manufacturing,N33392_,Material handling equipment manufacturing,160.309,27183.548,169.569693529371
2017,E,Manufacturing,N33392_,Material handling equipment manufacturing,170.047,28384.48,166.921380559492
2001,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,335.943,28734.352,85.5334148947887
2002,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,284.151,28545.405,100.458576601877
2003,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,273.131,28363.15,103.844492203375
2004,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,287.809,29271.674,101.705207272879
2005,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,279.523,32523.803,116.354657756249
2006,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,279.109,33795.104,121.082100541366
2007,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,276.64,33971.619,122.800820561018
2008,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,276.722,35293.978,127.54308656341
2009,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,230.033,26362.378,114.602591802046
2010,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,244.098,31104.643,127.426865439291
2011,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,255.825,35018.604,136.884995602463
2012,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,267.236,40522.471,151.635524405395
2013,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,265.405,41024.208,154.572099244551
2014,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,278.727,41883.838,150.268319897247
2015,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,272.83,41197.134,150.999281603929
2016,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,275.581,40328.948,146.341540236809
2017,E,Manufacturing,N33399_,All other general purpose machinery manufacturing,282.274,41287.678,146.268087036001
2001,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,644.624,57831.554,89.713622204572
2002,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,550.917,54562.824,99.0400078414716
2003,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,521.579,56004.471,107.374857883465
2004,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,546.116,60263.076,110.348490064382
2005,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,546.106,69266.213,126.836572020816
2006,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,549.199,74804.268,136.206125648444
2007,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,552.34,81836.148,148.162631712351
2008,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,556.526,83483.35,150.00799603253
2009,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,457.208,67788.368,148.265927105388
2010,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,466.289,75916.489,162.809950481354
2011,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,496.656,85913.728,172.984375503367
2012,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,525.714,94255.869,179.291152603887
2013,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,523.398,93173.051,178.015680228048
2014,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,548.25,97435.354,177.720663930689
2015,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,540.903,92601.731,171.198405259353
2016,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,533.743,90293.049,169.169523534735
2017,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,548.751,93976.258,171.254827781635
2018,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,565.191,103877.772,183.792332149663
2019,E,Manufacturing,N3339__,Other general purpose machinery manufacturing,565.733,104340.243,184.433722268278
2001,E,Manufacturing,N333___,Machinery manufacturing,2731.406,240292.404,87.9738874411201
2002,E,Manufacturing,N333___,Machinery manufacturing,2418.392,231634.504,95.7803796903066
2003,E,Manufacturing,N333___,Machinery manufacturing,2264.282,234887.783,103.736099567103
2004,E,Manufacturing,N333___,Machinery manufacturing,2339.211,251017.024,107.308414674863
2005,E,Manufacturing,N333___,Machinery manufacturing,2356.791,279360.973,118.534470387913
2006,E,Manufacturing,N333___,Machinery manufacturing,2411.97,303325.613,125.758451804956
2007,E,Manufacturing,N333___,Machinery manufacturing,2436.208,320810.842,131.684503950402
2008,E,Manufacturing,N333___,Machinery manufacturing,2423.509,327428.196,135.105005180505
2009,E,Manufacturing,N333___,Machinery manufacturing,2002.146,261152.639,130.436361284342
2010,E,Manufacturing,N333___,Machinery manufacturing,2051.104,292224.34,142.471732296363
2011,E,Manufacturing,N333___,Machinery manufacturing,2211.488,337322.064,152.531718010679
2012,E,Manufacturing,N333___,Machinery manufacturing,2286.036,369066.384,161.443819782366
2013,E,Manufacturing,N333___,Machinery manufacturing,2272.786,360162.555,158.467429401624
2014,E,Manufacturing,N333___,Machinery manufacturing,2339.971,372168.52,159.048347180371
2015,E,Manufacturing,N333___,Machinery manufacturing,2270.917,343000.122,151.040360347824
2016,E,Manufacturing,N333___,Machinery manufacturing,2194.479,316737.289,144.333706998335
2017,E,Manufacturing,N333___,Machinery manufacturing,2237.04,327095.702,146.21808371777
2018,E,Manufacturing,N333___,Machinery manufacturing,2290.014,365080.684,159.422904838136
2019,E,Manufacturing,N333___,Machinery manufacturing,2293.161,371200.8,161.872977954884
2001,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,567.724,73439.608,129.357941534971
2002,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,499.157,62982.743,126.178222483107
2003,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,454.616,58300.909,128.242096626604
2004,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,426.652,53515.175,125.430503079793
2005,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,386.789,54037.3,139.707437388344
2006,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,369.112,56548.436,153.20129391621
2007,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,362.539,56648.415,156.25467880697
2008,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,369.018,60404.074,163.688692692497
2009,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,333.929,45385.413,135.913361822423
2010,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,316.734,33727.684,106.485833538553
2011,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,292.917,24764.968,84.5460249831864
2012,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,288.326,26990.937,93.6125670248261
2013,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,296.29,26534.338,89.5552937999933
2014,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,328.7,25037.002,76.1697657438394
2015,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,320.983,24306.128,75.7240352292801
2016,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,324.875,22240.49,68.4586071565987
2017,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,326.797,21219.322,64.9312019388183
2018,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,315.994,20120.675,63.6742311562878
2019,E,Manufacturing,N33411_,Computer and peripheral equipment manufacturing,337.378,19077.692,56.5469354848271
2001,E,Manufacturing,N3341__,Computer and peripheral equipment manufacturing,567.724,73439.608,129.357941534971
2002,E,Manufacturing,N3341__,Computer and peripheral equipment manufacturing,499.157,62982.743,126.178222483107
2003,E,Manufacturing,N3341__,Computer and peripheral equipment manufacturing,454.616,58300.909,128.242096626604
2004,E,Manufacturing,N3341__,Computer and peripheral equipment manufacturing,426.652,53515.175,125.430503079793
2005,E,Manufacturing,N3341__,Computer and peripheral equipment manufacturing,386.789,54037.3,139.707437388344
2006,E,Manufacturing,N3341__,Computer and peripheral equipment manufacturing,369.112,56548.436,153.20129391621
